	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YJR079W	3.85695850453301	4.82275138156476	4.55680948257154	6.08356620267436	6.86337243619859	5.74018906805733
YJR080C	10.2494971495667	10.04631564286	9.76941005519886	11.3570567868596	11.2327901151607	11.2146116896641
YJR082C	10.0451741861858	10.2638780130961	9.9234477638244	10.1508667058491	10.0124281186094	10.2867827804302
YJR083C	9.35837846195661	9.03467741477485	9.22450650467428	9.27076020410163	9.6756958974016	9.53787472461623
YJR084W	9.43769517621191	9.36841456061168	9.37007794184445	9.74614556437874	9.79640853489916	9.90058865200334
YJR085C	11.4220180507737	11.8061127553264	11.3447718841812	12.376759199502	12.507314357867	12.5155143373932
YJR086W	9.81608649782812	10.1433830215436	9.73860313885783	9.75521812557989	10.32444242011	10.1835846951542
YJR087W	5.20838479983836	5.19413587715485	5.0336676445391	4.71600044644895	5.14428868966061	4.59184209075724
YJR088C	10.4166232273837	10.462630956229	10.4441064203806	10.41024756757	10.132807538335	10.385008780782
YJR089W	8.96613019451995	8.68957941425575	8.68211354748211	9.21486042161113	9.16653178130972	9.28176854878241
YJR090C	9.7998028721467	9.70639787675812	9.87233114217938	10.0500297500722	10.0173430444985	9.75678126131028
YJR091C	9.75545933319662	9.25527638172635	9.91887491908367	9.61108325452188	9.9636091230081	10.1912842210158
YJR092W	9.61774743965575	9.5183843538904	9.38120172844078	8.19745401790414	8.7894363153005	9.25892171615046
YJR093C	9.13429234574207	8.90850596351785	9.21955708671144	8.75085153140467	9.2186724723666	9.26101371638396
YJR094C	5.86619930114216	5.94335187468097	6.46060628655902	6.46897261203712	6.38940722586142	7.65127576998403
IRT1	9.62803203199125	9.54154793190833	8.87701628165532	11.8224658674848	10.8964131711913	10.5054852566952
YJR094W-A	13.4815522576589	13.843227491447	13.3561018026036	12.145896081356	11.4487436689859	11.9961885345106
YJR095W	3.74045086870851	4.03831942405522	5.58859905511142	7.39267340712287	7.51193174063561	7.21508243195504
YJR096W	10.5174327109279	10.7399860056286	11.0886504597371	13.6825134174965	13.8747469460621	14.1820762547445
YJR097W	8.24505213369163	8.3392135616614	7.95346211225826	6.93064500155825	5.31367501838769	6.30805562170678
YJR098C	8.03232893548291	8.05362912982804	8.79288466224476	7.99278220731383	8.16239965145117	7.60590932233386
YJR099W	9.97277953866808	10.1703825243254	9.88957203791644	10.4684094362	10.4767295517426	10.3647245069429
YJR100C	10.0436384067503	10.4393876666828	10.2294682899251	11.1830978977101	11.1281946543402	10.9692917732697
tL(UAG)J	0	1.75443827868217	0	0	0	0
YJR101W	11.2844488929881	11.5758756682145	11.2915250823183	11.6784775081394	11.4930808012223	10.8883763849123
YJR102C	9.8445889905547	10.0381954702615	9.8532848879441	10.1312552824593	10.275024520624	10.1780597664874
YJR103W	10.6883544601791	10.8553983322658	10.4515131410954	11.0301674544943	10.7431597410853	11.0269790514027
YJR104C	13.9843991255029	13.738871977411	13.8786594408401	14.1512524590116	14.438191048715	14.4747831937995
YJR105W	14.2097062962516	14.2666055176915	14.023778249909	12.3547935887736	11.7266989130937	12.4327960562042
YJR106W	7.52540693857923	7.17616247940295	7.30130435283291	8.68274452908947	8.46544876536423	8.28614038531684
YJR107W	8.56495867757926	8.70607496123951	8.40532442383505	9.3959206663579	9.96996106517654	9.4248577498639
YJR108W	6.21080485695305	6.68761808908676	6.762337314148	7.3692280966526	7.29433122057426	7.40110330295814
YJR109C	12.7626589085405	12.9320032049493	12.5924380445868	10.3081186362613	10.5223900795474	10.9323577969342
YJR110W	9.12560817880142	9.04119303856796	9.50229779053904	9.06483077568353	9.23353185552602	9.48515963762122
YJR111C	10.5981179437962	10.4553313453001	10.1445403138986	9.35074729620488	9.35304281986049	9.20994893512653
YJR112W	9.48372616818203	9.7547715426555	9.17678702644281	7.36132755274612	8.24852160869102	8.25708835611008
YJR112W-A	9.0357642789203	9.36582138197371	9.13271016732868	8.96409706696275	9.17315335718873	9.26101371638396
YJR113C	9.89144571306804	10.2400044014382	9.8452741335449	11.020166528196	11.0433964500471	10.245117356786
YJR114W	2.95323980880043	2.52303459247219	4.84086920435364	3.76987489022141	4.52540795841705	4.36167070336666
YJR115W	5.8094929506815	5.37006442797249	8.13264752497251	7.12980567316567	8.5079742190332	7.84222528255511
YJR116W	8.25038775631801	8.027615462074	8.23919550499999	10.4739155359421	10.5171947139812	9.84588923333377
YJR117W	10.863088474599	10.2652701157875	10.9150713220851	10.7369335297447	11.1484976804891	11.118661542672
YJR118C	10.7395264271409	10.8819572160261	10.807035671849	10.2429654755539	10.1214399321957	10.186889524854
YJR119C	8.16255524801881	7.99442455786886	7.98879861736632	8.23252501555081	8.25269565557875	8.34649198362853
YJR120W	7.56876313135866	7.05261352176993	7.23417954126444	8.14319524754267	7.54634308675177	8.01579425170659
YJR121W	13.239935353801	13.0203958425575	12.8269161168637	13.8563839729414	13.7754357345648	13.7576267678101
YJR122W	10.0281900188596	9.86722013530872	9.49617148142574	10.5984456028079	10.450622982305	10.0771890054637
YJR123W	15.4495572679206	15.4472620713558	15.3487920005784	13.7459926719457	12.9655265583708	13.7132416913107
YJR124C	9.60322471590382	9.7043466779054	9.53054820748291	8.75989463918696	7.51887998591948	8.21021925485274
YJR125C	10.698149495844	10.31451165141	10.6299760166756	11.2102920606142	11.5560767484919	11.703023099421
YJR126C	10.5480854923337	10.423265818596	11.0750141458994	10.8025860705643	11.0948710624984	11.2800291192463
YJR127C	8.96613019451995	8.60854196129536	10.3633889591916	8.95887092316378	9.36079785794412	10.6166717942798
YJR128W	1.08688151391081	1.12893648544936	2.02613365637608	0	1.86533838294701	2.85263683137897
snR3	6.76709614487837	7.40557035784859	5.84148255553333	6.6742318540041	6.17742777443821	5.50625227550769
YJR129C	8.74583843419	9.10788720151172	7.39208340992916	8.43428644248632	7.75493704403724	6.86509722827793
YJR130C	11.3197732163415	11.4320668223303	10.9097037937067	11.0276737148661	10.7207355448131	10.7387865113169
YJR131W	8.52589292440956	8.32326276308512	8.84523590733133	8.86700139337985	9.04664817104167	9.43415799394848
YJR132W	9.8142862557366	9.70844616339184	9.66587449308744	8.96148636151661	8.43271131756696	8.80220243920049
