gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LONRF2	2855.8799148389	-0.262134661053792	0.0643598206623716	-4.07295511945159	4.64203720515378e-05	0.000380373558888377
NXPH4	377.70060310287	0.485199009268821	0.119165475731611	4.07164076919062	4.66831363689153e-05	0.000382325560051837
C10orf58	1119.59886589779	-0.305180724688732	0.0749742062132769	-4.07047623579493	4.69171271945772e-05	0.000384039984398281
WDR76	1199.89856916158	-0.297401525799467	0.0730907322952605	-4.06893619013244	4.72282782429263e-05	0.000386383870898142
YIPF6	2791.26818566161	0.245953332116973	0.0604733698199165	4.06713455607645	4.75947639315533e-05	0.000389177762604622
MLL3	3661.21900682316	0.344501416108938	0.0847095706488383	4.06685352635136	4.76521731079919e-05	0.000389442759970194
BET1L	977.326000660238	-0.317491776731665	0.0780934369663799	-4.06553724698208	4.79219396599233e-05	0.000391442083944743
GALNT11	2153.13380095457	-0.248242639677468	0.0611012199788411	-4.06280987128297	4.84855203512673e-05	0.000395838024377196
RHEB	1072.05753778118	-0.336359334903733	0.0827926025402752	-4.06267377257658	4.85138075337792e-05	0.000395861487665625
BCAP29	1081.49517498315	0.320516207432343	0.0788961373042883	4.06250823403647	4.85482346719068e-05	0.000395935000777116
CUL4A	1660.37674654894	0.246717528375677	0.0607323270774051	4.06237567780382	4.85758191594128e-05	0.00039595266093468
USP15	2002.83873543738	0.309590556540902	0.0762311986195279	4.06120541388936	4.88199924454276e-05	0.000397734844310892
MAML3	298.662309640287	-0.499171753720246	0.122920838677253	-4.06092050047669	4.88796149518045e-05	0.000398012421382258
KIFAP3	1162.66697881103	-0.287476557345978	0.0708019695652638	-4.060290400269	4.9011718323805e-05	0.000398879590558992
ZC3H12C	588.200448665028	-0.36667178911127	0.0903244924293512	-4.05949459830143	4.91790455197011e-05	0.000400032371833098
PCSK4	89.0934841408284	-0.885517138965383	0.218211974741562	-4.05805932517746	4.94821993848234e-05	0.000402288214936009
CHST11	576.98526116927	0.380690240079104	0.0938837210792619	4.05491213708609	5.01531507981101e-05	0.000407317846706028
MARCH5	2174.53042163951	-0.246502557234704	0.0607909595543641	-4.05492130806492	5.01511831614912e-05	0.000407317846706028
MARCH7	3449.19229337583	0.28278407666917	0.0697448502507945	4.05455134898578	5.02306160956457e-05	0.000407734396519996
PDCD4	3862.27253613708	-0.272239778299426	0.0671655099735568	-4.05326749408451	5.05071951414225e-05	0.000409765926415592
GBP2	50.0368492215678	1.12071235732819	0.276579631806346	4.05204226359259	5.07724903948271e-05	0.000411703843248424
NCOA4	3429.54914738396	0.242608238859324	0.0598854674585538	4.05120389228373	5.09547807340884e-05	0.000412967023670601
AGPAT4	730.704610084474	-0.344843573135632	0.0851417217732687	-4.05023020387051	5.11672721477788e-05	0.000414473530029096
BLVRA	977.300394291847	-0.299471045028271	0.0739660461144343	-4.04876373363196	5.14888906444473e-05	0.000416645428347302
PHLDA2	90.6690358827634	0.946688140874416	0.233821422659806	4.04876563535319	5.14884723310707e-05	0.000416645428347302
ST3GAL1	691.682283511457	0.355232844142299	0.0877523303207033	4.04813003647938	5.16284617594437e-05	0.00041745590305563
TMEM45A	612.381997149833	0.385972781129875	0.0953474592565767	4.04806571815653	5.16426478261667e-05	0.00041745590305563
MMP2	221.63929304549	-0.613609666420532	0.151590025519177	-4.04782349180955	5.16961064949143e-05	0.000417671291945684
PIGG	787.197613549812	0.318802009667468	0.0787649485001115	4.04751118026843	5.17651101707453e-05	0.000418011986070347
REL	285.749846028518	0.505803052617718	0.124983854443268	4.04694714265922	5.18899526928346e-05	0.000418803001604293
VEZF1	1808.2361843217	0.267795509079838	0.0661814797435863	4.04638140635998	5.20154577838131e-05	0.000419598542671391
ST6GAL1	562.627175255633	-0.381874371741939	0.0944402990661634	-4.04355318140621	5.26472075719618e-05	0.000424474923575801
RAB11FIP4	1424.50831820426	-0.298549613528528	0.0738386747251223	-4.04326885118039	5.27111200095789e-05	0.000424770365436736
