gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SCAMP5	566.056327591062	-0.937745951630415	0.0913564864598135	-10.2646893282495	1.01647623978274e-24	1.35330345188853e-22
ZNF467	228.548518278366	1.38770687300724	0.135258691324559	10.2596502998641	1.0709386027082e-24	1.41372971308353e-22
ZEB1-AS1	451.042763227969	0.944666843407074	0.0921445840495189	10.2520061613106	1.15912364165049e-24	1.51728310638568e-22
SF3A1	6522.16434443708	-0.515325401067895	0.0502949460304109	-10.2460672839037	1.23256939110446e-24	1.59997778376951e-22
FYCO1	1660.32927912442	0.678262617167619	0.0662565847731708	10.2369088218122	1.35496438029472e-24	1.74432067370668e-22
NKIRAS2	2912.39212105579	-0.600559863596334	0.0588820144587228	-10.1993769934168	1.99548395730138e-24	2.54784045925276e-22
COL6A2	431.468889121692	1.07081200623917	0.105009998146526	10.1972385976524	2.03989932210467e-24	2.5833749382459e-22
SERP1	4047.29400677431	0.49355060328863	0.0484375779742033	10.1894154070107	2.21089667446241e-24	2.77734979823395e-22
FLJ37453	900.176093919873	0.727886158749567	0.0715380081753762	10.174817237924	2.56881761222405e-24	3.20115775564913e-22
BRD2	30206.9343551228	0.404164236903307	0.0397432337555507	10.169384791112	2.71618769563149e-24	3.35794093133744e-22
RIMS4	1345.3561701005	-0.65401453241533	0.0643914114869344	-10.156859700894	3.08864647093428e-24	3.78833433683018e-22
NT5C3L	4678.63676013891	-0.498314526836798	0.0491201421872186	-10.1448103496423	3.49456523322901e-24	4.25272208109439e-22
UTP20	1777.93962824064	-0.681385305887079	0.0671850360155455	-10.1419206760478	3.59951668901625e-24	4.34648616006249e-22
HSPG2	452.832479744406	1.03785887200192	0.102396275549103	10.1357091987611	3.83579942194461e-24	4.59617289197163e-22
LAMB1	1436.13853452393	0.725870779144874	0.0716903587304689	10.1250822565123	4.27619031469429e-24	5.08474935358725e-22
RBM33	5589.96206428036	0.472926869195074	0.0467547143583472	10.1150627414889	4.73713408359455e-24	5.59017709243578e-22
KLHL15	3726.96225576114	0.651411554124468	0.0646797616787695	10.0713351010736	7.39671022278724e-24	8.66304925867344e-22
CEBPG	3238.58427190788	0.525337470479523	0.0521854327359476	10.0667455061199	7.75001972207357e-24	9.00910874707015e-22
DCAF7	6807.39690955658	-0.418386983146171	0.0417707075224961	-10.0162771463913	1.2928121465716e-23	1.49171368941821e-21
DPYSL5	1940.40301966846	-0.613699303812633	0.0613084097273141	-10.0100346191041	1.37704345651584e-23	1.5772210236873e-21
SLC43A2	432.322925673408	-0.957363088156657	0.0956533907205137	-10.008668599673	1.39618794111635e-23	1.58747588020215e-21
XBP1	2575.47012161059	0.61508864364879	0.0615764111398607	9.98903041380111	1.7023871566186e-23	1.92160034338029e-21
MRPS7	2367.13793670682	-0.597267174698477	0.0598401264178668	-9.98104800995453	1.84507557868512e-23	2.06767930137972e-21
PURB	5345.50574837437	0.54872446957269	0.0550565948153725	9.96655298811687	2.13510570598013e-23	2.37561011300375e-21
NBPF1	1114.16976416735	-0.681069747352241	0.0685194154724318	-9.93980673443229	2.79368618944547e-23	3.08632977113419e-21
PIP4K2B	3457.85145071069	-0.474481321554194	0.0478344724380407	-9.91923392003086	3.4338152450259e-23	3.76679859660342e-21
WDR1	4003.48662709107	-0.525740070657667	0.0530300573860509	-9.9140015412459	3.6185625965041e-23	3.94170276683527e-21
RGS16	1346.96500504286	0.761872848568947	0.0770915982451983	9.88269624590901	4.94832333301066e-23	5.35278003877132e-21
TBC1D5	1248.68958857178	-0.649329458106078	0.0657555714265591	-9.87489643871925	5.34881823858334e-23	5.74610632430433e-21
PITPNA	2047.93742756108	-0.522851852204776	0.0534210905526305	-9.78736762570696	1.27573920962537e-22	1.36110888139277e-20
SRM	3960.93226693791	-0.662474143219583	0.0679153207116968	-9.754413824118	1.76618034291963e-22	1.87155042188156e-20
CSTB	1417.16888853387	-0.605277868604039	0.0620606054119628	-9.75301263315369	1.79073619217005e-22	1.88474984225897e-20
EXOC7	3579.04398666811	-0.612573333918005	0.0630108914479011	-9.72170556298978	2.43665368264973e-22	2.5473660680963e-20
ARRDC4	2792.14435463479	0.637182360451796	0.0658676171953656	9.67368166001651	3.90086663744709e-22	4.05091997410089e-20
ATAD3B	1044.86951560545	-0.780482066903216	0.0807788430677855	-9.66196144017903	4.37407634405546e-22	4.5122508086988e-20
TOMM40	2263.06788707156	-0.646705383128622	0.0671211659886401	-9.63489494860792	5.69502215629282e-22	5.83627369266929e-20
TBC1D13	1327.12156120219	-0.63208196171311	0.0656886530743917	-9.62239187637603	6.43178451511403e-22	6.54822924130269e-20
MSMO1	2203.27290171119	0.586476274969318	0.0609695402287916	9.61916840390354	6.63655182630172e-22	6.71282907781181e-20
DHCR24	5607.9224266013	-0.49968574230392	0.0519692430735549	-9.61502828888016	6.90903566404365e-22	6.94335797024568e-20
H2AFY	8264.90604572133	-0.448508317848384	0.0466572557426624	-9.61283107438052	7.05811334880909e-22	7.04770715605123e-20
SNX12	1515.64362679536	-0.632359362799691	0.065808107958364	-9.60914061227496	7.31570093056657e-22	7.25838684047359e-20
HSPB1	600.52853855035	0.87057423622835	0.0906241311690335	9.60642849755483	7.51091081712786e-22	7.40490239230384e-20
TMEM199	959.471472184658	-0.652327234868575	0.0680769459829962	-9.58220474566396	9.49950596352471e-22	9.30652857822795e-20
RBM8A	3348.00536094223	-0.53822148086291	0.0561894811831656	-9.57868749683635	9.82859641735193e-22	9.56875289956819e-20
DHX9	8544.12110677022	-0.459305324692664	0.0479851294211114	-9.57182631856337	1.05033619881073e-21	1.01621658191768e-19
