gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
DHCR24	5607.9224266013	-0.49158774977218	0.052158739766495	6.90905628600716e-22	6.94337869465378e-20
H2AFY	8264.90604572133	-0.440737761650375	0.0467843353127081	7.0581337814543e-22	7.04772755857139e-20
SNX12	1515.64362679536	-0.620800658343804	0.0661285786440472	7.31572472804291e-22	7.25841045151111e-20
HSPB1	600.52853855035	0.854006245277878	0.091294536393892	7.51087838734872e-22	7.40487042023614e-20
TMEM199	959.471472184658	-0.640567860675972	0.0684759230386458	9.49953493722734e-22	9.3065569633453e-20
RBM8A	3348.00536094223	-0.529528435298985	0.0564119401825069	9.82862580603199e-22	9.56878151128502e-20
DHX9	8544.12110677022	-0.452049746695035	0.0481395719006591	1.05033917583367e-21	1.01621946223361e-19
PPIL1	2650.02485879623	-0.497071872591318	0.0531032487760246	1.19469651351746e-21	1.1487523204359e-19
PPP1R15A	4620.86166070508	0.56276099797	0.0603333131383456	1.44507029168589e-21	1.38097300206081e-19
CLN6	1790.14406869821	-0.653303779385398	0.0701812720251867	1.49055546727175e-21	1.41575503132269e-19
RMI2	909.963650466464	0.686221684983849	0.073966879782595	1.8319352096105e-21	1.72945786424866e-19
MTSS1L	1604.2358342538	-0.588083159259796	0.0633189578686942	2.03778023228446e-21	1.91219895652379e-19
PRPF8	15239.501978077	-0.399754410342196	0.0428171849272142	2.17838498897376e-21	2.03189838163139e-19
ATP6V1C1	1666.90711058367	-0.534333833545566	0.0575427954360524	2.22460899456864e-21	2.06266275645213e-19
COL5A1	247.23675740233	1.15508224352267	0.125427417374608	2.42005277718704e-21	2.23060130829838e-19
NFE2L3	470.044833302424	0.98117858070839	0.106641228693981	2.67886349732017e-21	2.45462686457389e-19
PMAIP1	6753.47646119145	0.593773553797171	0.0642213750592197	2.79869412991484e-21	2.54943031939669e-19
KLF9	1512.20663433881	0.572465773152982	0.062144065999858	3.96233754849309e-21	3.58844953446959e-19
CSDE1	30769.4099131539	-0.427199611794629	0.0461041624637508	4.54019212234119e-21	4.08800998206409e-19
NUFIP2	14794.2574918893	0.46814872087978	0.0507264276867222	4.76998311656991e-21	4.27023143717296e-19
HTRA1	242.742389396271	1.16342463090211	0.127632036502152	5.19187111336759e-21	4.62135864759583e-19
DDIT4	3784.90387584267	0.718854422909365	0.0786141052768581	5.72541261029442e-21	5.06731546764524e-19
WIZ	2161.32924120318	-0.562233562871513	0.0612570253019934	6.2310156789852e-21	5.4836458322911e-19
SLC46A1	1199.12376204471	-0.592046830532994	0.0646367332565424	6.33452458291889e-21	5.54342075438919e-19
FLNC	1658.24185230898	0.66603452602507	0.0730086608894218	7.26337689449129e-21	6.32076099918943e-19
FOSB	638.362878285845	-0.91801710119418	0.100977172513553	7.35822076927614e-21	6.36772249572302e-19
APEX1	3458.90918174831	-0.577908253384965	0.0632545968800984	8.50880814914337e-21	7.32274610713847e-19
URB2	1819.48686740179	-0.523922927844066	0.0572958125686175	8.80935337919558e-21	7.53974162569942e-19
C2orf18	885.139578591085	-0.708125327621501	0.0777896334280427	9.36468704341588e-21	7.9712420806169e-19
KIF1C	2535.63852846747	-0.504992436508481	0.0552775589563833	9.76227957879905e-21	8.26451244559526e-19
IGF2BP1	10592.3356098803	-0.396732039410937	0.0433254802850122	1.20450569572612e-20	1.0141937958014e-18
UBTF	3667.84148056571	-0.484248112388685	0.0530695538367966	1.34152432075411e-20	1.12349055614983e-18
ACSL4	4482.79885329444	0.564509482691909	0.0622484342876332	1.53689085515926e-20	1.28022186367999e-18
EIF4G2	28130.4899293807	-0.391141239041785	0.0430152446916454	1.937548792278e-20	1.60538284772949e-18
NME1	2900.61558462463	-0.517270260486876	0.0571442779926021	2.01851177256788e-20	1.66361681911586e-18
KIF3B	2100.11864384775	-0.556263224671803	0.0616197071645153	2.32060177556894e-20	1.90252704515986e-18
PARP1	16763.8104484776	-0.349614545717072	0.0383113147539462	2.35113211050326e-20	1.91746517724132e-18
ABCF2	3488.6483291508	-0.474038523319428	0.052453346279883	2.95266005195931e-20	2.38308733830934e-18
LOC646719	1891.03619241661	0.571391354143913	0.0634751714154596	2.93974104033459e-20	2.38308733830934e-18
ACHE	88.3289273993494	1.89648561332545	0.212673426986405	3.11370579874855e-20	2.5001131560364e-18
MED29	2365.94690081462	-0.52840674883019	0.0586394447794013	3.17099696288026e-20	2.5330574200403e-18
SMARCC1	8010.58363539704	-0.440726433277776	0.0488598025596708	3.28032205173848e-20	2.60701921428216e-18
LAMP2	2645.5026965304	0.598860740502382	0.0667637891114278	3.53183772311035e-20	2.79266173669492e-18
