gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
SLC16A1	7273.72305794535	0.459925387783146	0.0481140803581949	3.4748098217137e-23	6.01412362142604e-21
CALR	11431.7495901104	0.550627413115207	0.0580149022841824	3.52718874946971e-23	6.03769441214173e-21
HIST1H2BK	2194.01605131133	0.764139705744534	0.080978189072014	6.20421916132814e-23	1.05046871604357e-20
C12orf75	888.410472811153	-0.75922550329187	0.080485703439081	6.27329573854932e-23	1.05074330881057e-20
SGPL1	1758.59999990152	0.611065941535855	0.0651553379034974	8.36394658107789e-23	1.38601272227075e-20
SURF4	4397.88856913947	0.488980883284086	0.0518286261012586	9.03511277894163e-23	1.48147317639551e-20
GADD45B	1495.49851047387	0.795156022162599	0.0845082420854046	9.21672206300062e-23	1.49550916224334e-20
KIF5C	940.488221710699	-0.934619227874601	0.098733262527282	1.00669489204809e-22	1.61662745705496e-20
PDK3	1736.28843570438	-0.727077559040115	0.0781239167864459	1.83586658648338e-22	2.91809120588282e-20
ECE1	1875.11087754286	0.588575574270128	0.0633238224337449	1.95121559213987e-22	3.07010962411745e-20
LANCL1	2567.82665217341	-0.59660150673797	0.0642883205461087	2.18733314952165e-22	3.40720884700987e-20
BTBD2	1510.61422558556	0.742310292819267	0.080130461536463	2.89312783202902e-22	4.46200517222931e-20
ABCB10	1483.44155508834	-0.756162878694696	0.0816214328754794	3.03685451930657e-22	4.6377532203175e-20
ELOVL6	1231.66405085389	-0.752375486829406	0.0813152723233548	3.33663008219116e-22	4.99756603752805e-20
LSM14B	1359.89214853332	-0.639580662386122	0.0693034459823581	3.31732257549682e-22	4.99756603752805e-20
HSPA8	15997.2433609958	0.498010812773367	0.0536550721780112	3.58190277298836e-22	5.31383804712758e-20
HIST1H1C	1741.38295039648	0.735137965326094	0.0799446392787429	5.31858982352485e-22	7.81581827179685e-20
ARNT	1921.20148224917	-0.602701247858342	0.0656772468233733	5.65259472060499e-22	8.22901569746392e-20
EHHADH	792.849587062068	-0.759036528896121	0.0828196422044284	7.72564930898496e-22	1.11428184524128e-19
IKBIP	1157.49404292776	0.744849175451322	0.0813544295445505	7.97080260427493e-22	1.13909350611734e-19
SFXN1	5655.4080974647	0.461718172927124	0.0501958485514489	1.04481544902224e-21	1.47955365903812e-19
