gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
SCRT1	38.8262669917744	2.92544023616145	0.364956804312775	1.05939050196877e-16	5.18934775131056e-15
OLFM2	238.503863828996	1.0585408550591	0.133707548898495	1.72824851432854e-16	8.23269942131365e-15
SHANK1	103.604958936847	1.46130565767218	0.188588358376063	5.42541398682227e-16	2.38733541448391e-14
SCG2	112.474423856649	1.37630274621001	0.183800884017313	4.2919358519714e-15	1.6187768708513e-13
ADAMTS2	172.933910328289	1.13452327947358	0.153486077675661	1.00671789985073e-14	3.61328219492508e-13
SNORD68	108.530354354432	1.42217792012102	0.198317250037458	4.51481769080718e-14	1.44409271395695e-12
LOC642366	85.9164096370005	1.48684803245192	0.208370115111755	6.43153427334308e-14	1.9956973979256e-12
PPP1R3C	114.428078581122	1.25108822825492	0.176113390915276	7.26500727667138e-14	2.22769721158878e-12
ST7-AS1	78.1805730852618	1.61423705730339	0.227135962151467	8.00526726649684e-14	2.43076117368852e-12
PKNOX2	188.430172042672	1.0106925052476	0.143785375933865	1.43671572158046e-13	4.20671443516142e-12
PPL	137.716207768463	1.1396842197482	0.163450319385139	2.27191773137834e-13	6.35361983872179e-12
LRRTM2	108.588400118385	1.24588418129598	0.181416752752352	4.17410318929278e-13	1.10203398948498e-11
PCK1	131.914139400301	1.31760128088999	0.194173771529791	7.12347708002857e-13	1.81311115156217e-11
SLCO2A1	183.654077334457	1.02997505983319	0.152697057982168	1.07086285024511e-12	2.6689328989229e-11
TSPAN2	198.213688460993	1.07478407617398	0.161095600664801	1.52225678469314e-12	3.69348815189486e-11
DENND2A	96.8732139818346	1.32663594849848	0.19994370625317	1.99758314535487e-12	4.72892897495332e-11
USH1C	76.0180080426825	1.55581997202712	0.235172509836127	2.01782211512579e-12	4.76959257774119e-11
SFTA3	119.964684701865	1.13038022825389	0.170724192814873	2.25775590743645e-12	5.30453450529978e-11
KCNJ4	122.52719457798	1.22981192820051	0.187824071566985	3.33863917806707e-12	7.5261913859263e-11
LINC00472	136.62690704341	1.09497637335899	0.167641789195487	3.96370373189531e-12	8.80779073205896e-11
PKI55	158.037791715062	-1.06377876393276	0.165245816431923	8.72453328538841e-12	1.82909899039697e-10
ADCYAP1R1	94.9068286105217	1.22406051245167	0.1915285847792	1.09066537504117e-11	2.2532220884637e-10
TLE2	109.510587973797	1.2222014843415	0.191539879357633	1.11451163356685e-11	2.29639520053847e-10
CREB3L1	144.648724270073	1.00893218019462	0.159062513279063	1.66462354424815e-11	3.33717386727843e-10
OLFML2A	73.3783930536744	1.42943773036542	0.228928329221484	2.3084902477039e-11	4.51750660659342e-10
HIST1H4E	49.3138929970734	1.85328593360679	0.296072823331685	2.77330669986656e-11	5.30710054838101e-10
CRLF1	41.3957798592911	1.95147498177574	0.312366413150793	2.8767091347972e-11	5.45803875672789e-10
FIGNL2	45.4606468264342	1.78559166325451	0.28767214397152	3.20521583304774e-11	6.0153791604078e-10
SSPO	65.6842111165946	1.55438860556311	0.251285288623862	3.52391301226386e-11	6.57389137629151e-10
KIAA1656	73.8632201058712	-1.38020274719376	0.223858878495899	4.4057268400462e-11	8.08339304916368e-10
RNF165	120.541038249786	1.09979222976287	0.180307085433805	6.24424105535328e-11	1.11544200595456e-09
ADAMTS7	87.1997807706864	1.28190435551768	0.214200912138431	1.29891376236849e-10	2.20645361792955e-09
PKD1L1	59.4744470628596	-1.59906062645374	0.26858288005218	1.49525419694498e-10	2.52544763182614e-09
RNASE4	105.017340447232	1.0921571825345	0.183407477034638	1.67140952650395e-10	2.78157544811453e-09
LRRC4	108.260921249996	-1.14074891776614	0.191795323484681	1.81463402983242e-10	2.99751370972425e-09
FNDC1	65.165840919965	1.42728925640846	0.241460239875931	2.17851744063088e-10	3.55337865682798e-09
CCT6B	103.572442014231	1.08477251079953	0.184869544107537	2.83569304446667e-10	4.53507089873278e-09
NEB	125.021509711585	-1.08993171023484	0.186138804914135	3.26414276437959e-10	5.16198495845085e-09
MYH15	116.432043124759	-1.08802927825335	0.186704321736816	3.44334769666118e-10	5.39065598702424e-09
LOC338651	43.5692844706097	1.82404171385826	0.31306900606242	3.62444927917094e-10	5.64016447768689e-09
PPM1J	116.360494944182	1.08469607319061	0.186643530878443	4.12861878574569e-10	6.35489079303959e-09
