	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ABHD1	6.81113407895453	7.05979879598931	7.37364938664374	7.30322161535128	7.18027241241677	7.01743683044234	6.93746249686228	7.17028002380284
ABHD10	11.2677035699942	11.2711484854783	11.0580575932347	11.0238303075583	11.2624921988799	11.1596092551124	11.1749211457568	11.0628106807385
ABHD11	9.03740366288331	9.04538813392239	9.22206482503693	9.39614994692809	9.25568670680417	9.37871432028593	9.27723470978947	9.37267985261777
ABHD11-AS1	6.13418394439345	6.19538458362011	6.16362355479309	5.92512037883917	5.92512037883917	6.17187573733848	5.92512037883917	6.44653725031972
ABHD12	10.4449155743327	10.2398088940435	9.96335012969762	10.0020866850813	9.91734608252847	10.02870112138	9.967076295005	9.98567111392458
ABHD12B	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ABHD13	9.32008226295326	9.36207363973757	9.71049629527825	9.63986257354352	9.74716715934806	9.42280533109366	9.43843615961516	9.26287327908758
ABHD14A	7.78887438927091	7.51231409834557	7.70524352837158	7.82398209475049	7.45503886008648	7.74695642925906	7.58195942974592	7.76043434512732
ABHD14A-ACY1	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ABHD14B	9.02489823776677	9.1726100925847	9.55702560626249	9.76414409774492	9.41751556308999	8.90964880274928	8.88946223613043	8.99855557421005
ABHD15	9.14191455433825	9.21258793996448	9.20982305636338	9.29226255839395	9.22620089671839	9.1894288002506	9.08693000799999	9.13690234106881
ABHD16A	9.38551067282038	9.29427237193696	9.14911048463813	9.12523306812025	9.09352534412672	9.1510758223998	9.0757213914999	9.07306267441356
ABHD16B	6.07301525835351	6.19538458362011	6.16362355479309	6.09984980317716	5.92512037883917	6.17187573733848	6.19152304731309	6.13895259591843
ABHD2	11.2270978858616	11.2389374009793	11.1433977660966	11.0550514141732	11.1619530217014	11.0455665828757	11.031810571862	10.9915737989018
ABHD3	9.64523365038231	9.67681613606959	9.51138019820436	9.53549583579436	9.7368025841851	9.69356054970975	9.72886496753434	9.65882925176172
ABHD4	9.28917805771711	9.19140737340552	9.26999853274285	9.22214844281761	9.03930025115353	9.15336097573742	9.0615838316406	9.12296374561987
ABHD5	10.3433216142093	10.0945614898185	9.90797170355665	9.89214301765469	10.0611546957623	10.0348613163775	9.97905012571215	9.98376006656789
ABHD6	8.43208246675945	8.38829018136563	8.59790740616114	8.60577872729753	8.54420702148455	8.44635581622312	8.35954049461624	8.40063511595955
ABHD8	9.28171942252607	9.26672213668561	9.2522132453997	9.48211066449772	9.20745493898484	9.39420614127931	9.48343100976835	9.48276569102724
ABI1	10.9429537247976	10.8762546282723	10.6140006525144	10.5910436215207	10.681107486402	10.6381874121024	10.6141455870468	10.4581275035138
ABI2	11.7990314574231	11.8853006526968	12.0120162918349	11.9839493518888	12.0482924254074	12.0847292156721	12.1049530183673	12.1103103164184
ABI3	6.31539372119772	5.92512037883917	6.21706030975498	6.27394255587288	6.24822297899033	6.17187573733848	6.11362912948527	6.22724928027925
ABI3BP	6.81113407895453	6.86531995410347	7.16163294519827	7.24420540526265	7.5108361924826	6.96508644344329	6.81561609706684	7.01139959566374
ABL1	11.6645724672827	11.6022723397821	11.3392688794681	11.3776234436742	11.3076358906874	11.5159600023458	11.5562849961819	11.5453573336276
ABL2	10.584391089378	10.6821661008291	11.3031181421833	11.127677090433	11.2714560794798	10.5125069919341	10.6026072217725	10.6179189815549
ABLIM1	11.298798040007	11.3560397445807	11.3804046869899	11.3263750468858	11.4037064543336	11.6789542378753	11.6399448134902	11.6589409225198
ABLIM2	7.02510890144595	7.03015884795725	7.25909835793062	7.27412524387585	6.9756103158998	7.07896137164123	7.02979307350542	6.99197807489994
ABLIM3	7.30628987761519	7.33803160992482	7.86424725365686	8.01139634612636	7.72216782444677	7.46201876638512	7.54664502276196	7.59521317777701
ABO	6.07301525835351	6.19538458362011	6.09386350056596	6.17207454312104	5.92512037883917	6.27366242041411	6.19152304731309	6.22724928027925
ABP1	6.13418394439345	5.92512037883917	6.21706030975498	6.09984980317716	6.15382663007459	5.92512037883917	6.19152304731309	6.22724928027925
ABR	11.1050660067357	11.0818598731485	10.8737289413133	10.8413123672392	10.7365755016398	11.1028391472066	11.0339584157987	11.163887189997
ABRA	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ABT1	11.2710673964402	11.2177045425546	10.7797710895034	10.8207944556806	10.5979632279	11.0486064170996	11.016685303849	10.9772768154885
ABTB1	7.83751872553268	7.80552800974669	8.18966745705906	8.19809027722263	8.26159804018249	8.04125217970636	8.13916681810544	7.97304075423656
ABTB2	9.86783250455145	9.84301751691173	9.61364158833948	9.61530462609695	9.41751556308999	9.5577577283935	9.51265553877226	9.60002565492785
ACAA1	9.83880057465038	9.94711204718027	9.81197043282452	9.95339315227241	9.68111876298014	10.0200321142722	9.8977914707479	10.0418483391206
ACAA2	9.87080244926125	9.91378357358533	9.87497070301428	9.96765971076681	10.0083659373482	10.0324004152277	9.99535238704947	9.9913890054802
ACACA	12.1548127083053	12.0486426109602	11.9435421720346	11.8560478937445	11.889740864023	11.8714017127588	11.962345229267	11.9444466577593
ACACB	9.28171942252607	9.16175529049053	9.18292953003374	9.21340856565509	9.03930025115353	9.24827899345776	9.22253349721492	9.23079669758701
ACAD10	9.4874096150033	9.44696873673335	9.29530008434016	9.35708884441707	9.21498319438569	9.02182273020973	8.99166984782812	9.05112251193681
ACAD11	7.61469953212288	7.4931508399808	7.68623773181042	7.87790227562189	7.69915417977609	7.46201876638512	7.64957362313179	7.62796870648547
ACAD8	9.66021032665855	9.59691344473816	9.42603904969359	9.43416483970498	9.40115162743624	9.48014630336711	9.44061138404633	9.53083482509561
ACAD9	10.9675893275561	10.961585693652	10.6488677674403	10.6651716411911	10.6905019226114	10.9654785866288	10.9107954443687	10.9295587773691
ACADL	7.70972109439992	7.62974284975442	7.63404375170932	7.53533211080185	7.66379460742215	7.88819844303997	7.901227701361	7.78906808592898
ACADM	11.2575647159301	11.2798662202549	11.0909309624176	11.0306217510611	11.1915364032649	10.9833823713615	11.0531462239984	10.9724794375604
ACADS	7.95346496614594	8.23195734066552	8.42905935779511	8.4631167823856	8.39000941272116	8.21022263167566	8.1335796406141	8.24441438795906
ACADSB	10.514766600813	10.5482540095754	10.1445378879796	10.1446772772409	10.2310449268207	10.4073885696719	10.4564031018206	10.377590838814
ACADVL	10.2606080285392	10.4708768565593	10.7218707127546	10.8732698203689	10.8534770816118	10.1368719373938	10.07000195949	10.3333174508232
ACAN	6.65704391406845	6.55486190740149	6.99466290999216	6.85068730473982	7.02023919478945	6.47423435284442	6.59913538357752	6.48781188653565
ACAP1	6.28659971169611	6.25588439327504	6.40051635517905	6.41724252370471	6.43441020266517	6.47423435284442	6.19152304731309	6.29481541046537
ACAP2	11.037308849761	10.9929877873299	10.9534690511359	10.8691414685381	11.0785971803861	10.9686920598656	11.0425179040351	10.9096182766861
ACAP3	10.1704309357498	10.2359665873661	10.1263385314055	10.1661863568204	10.0776445671159	9.97074890885833	9.98648325302365	10.1817068348907
ACAT1	11.1621488306805	11.2293248727273	11.2983559967954	11.2202250783876	11.2597921246879	11.2788045862882	11.2636047845858	11.2747903471871
ACAT2	11.3646522257741	11.3394568497483	11.3704571679874	11.3877541546287	11.3050191699362	11.4055769700951	11.3367463577134	11.3253174568673
ACBD3	11.8746618699564	11.8304258683972	11.7656151298589	11.7456239811855	11.9213971070476	11.7407480866143	11.7782659480709	11.6948968887095
ACBD4	8.71700299980806	8.87908174531125	9.34272196156633	9.3922918703406	9.09761118920792	9.12801822603796	9.08693000799999	9.17790990618708
ACBD5	10.5909920654004	10.5472216953071	10.4789572585127	10.4524984660976	10.5618493347843	10.6819382468812	10.7167042418477	10.7072995110824
ACBD6	10.1346865941153	10.1690225403463	10.2431907561979	10.2909421429007	10.3460184592836	10.3562268264278	10.3441923664124	10.2860878000677
ACBD7	9.14850415002282	9.24120227639585	9.05169163544929	9.07294627731826	9.11383701095036	9.47833225086912	9.36700898704781	9.3188401122101
ACCN1	6.07301525835351	6.11636553693579	5.92512037883917	6.09984980317716	5.92512037883917	5.92512037883917	6.11362912948527	6.22724928027925
ACCN2	9.54447245758522	9.73257071266509	10.2130839364296	10.402864043383	10.1785316309446	9.63948499104453	9.68377521991245	9.72679401058538
ACCN3	7.27156794633194	7.51231409834557	7.45427809440098	7.7612057368564	7.45503886008648	7.30218691386529	7.36226432725556	7.47891590099687
ACCN4	7.06929144380119	7.03015884795725	6.52945113583505	6.67862036054884	5.92512037883917	6.57330425221453	6.77715401683458	6.74304884215121
ACCN5	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ACCS	7.48845350821597	7.39217155013612	8.01524080363755	7.85422304660503	8.00634785896253	7.73387914043596	7.86726275468775	7.89744852088996
ACCSL	5.92512037883917	6.11636553693579	6.09386350056596	5.92512037883917	5.92512037883917	5.92512037883917	6.11362912948527	5.92512037883917
ACD	8.88538825920725	8.93460722266442	8.95194417015524	9.10644360935965	8.74189962054318	9.22893330332027	9.14703137494516	9.15413395973578
ACE	7.71452131005765	7.7444891025747	8.4398023157415	8.39369765701514	8.26159804018249	7.89976058222285	7.6899728283596	7.65984943213256
ACE2	6.84522604378339	6.78918506024899	6.93159512193146	6.95230370291178	6.85301216737892	6.92370561068319	6.75717710992227	6.79437213491952
ACER1	6.13418394439345	5.92512037883917	5.92512037883917	6.09984980317716	5.92512037883917	5.92512037883917	6.11362912948527	6.13895259591843
ACER2	7.46502133717007	7.40268774731167	7.71775108532915	7.64651804177388	7.67569634353629	7.35808187676013	7.46302792890187	7.45418054131202
ACER3	9.85788791853726	9.87141457377449	9.87753644028665	9.85073680255597	9.9932297697603	9.86401415048929	9.9458781213952	9.78948150939701
ACHE	7.48264035977564	7.44378975107195	8.05394921964202	8.00078799774178	7.89229991022619	6.97846093412278	7.05861353125829	7.10286837764828
ACIN1	13.084129585236	12.9881365876005	12.5957925207391	12.5240947814768	12.4186718905297	12.687455348418	12.6652478724681	12.744768525186
ACLY	13.8975194395469	13.8882011593594	13.6382259653688	13.629328402017	13.5478428873417	13.7936938321452	13.7368030292451	13.7945980213046
