	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YKL171W	435.043694524926	291.995759334502	448.675246930791	590.514130870373	886.46500832583	889.916679485584
YKL170W	305.767144472299	383.392805955464	255.068804762025	475.842426557625	442.351326222234	292.490097453304
YKL169C	148.386996582145	214.842408290833	113.705370797529	298.868772657635	282.858118958839	169.804281500246
YKL168C	548.582229788537	464.107080893456	622.818607611691	660.942421708124	1128.78894201331	1258.86315499659
YKL167C	1192.71669222467	1385.19939489172	1103.249408549	2424.35847306873	2568.63369708727	1988.7548571521
YKL166C	1143.25436003062	1357.89897836858	1179.05298908069	825.275100329543	418.559521823827	576.978946040104
YKL165C-A	61.8279152425605	71.2184778864638	59.4136171734837	49.6609743086705	28.1976941018157	34.6720784215162
YKL165C	822.873344682805	1078.95993997993	718.085269631243	1616.23898204582	1164.03605964058	615.207135068955
tE(UUC)K	6.7448634810066	15.4306702087338	10.2437270988765	1.80585361122438	0.88117794068174	1.7780553036675
YKL164C	7292.32156688163	5998.96978730314	4805.33238208297	3345.34381479317	6260.76926854376	6631.25725502794
YKL163W	857.721806001339	834.443165903068	308.336185676183	13739.8372010007	10710.7178689866	10001.5610831297
YKL162C-A	98.9246643880968	136.502082615722	32.7799267164048	205.86731167958	370.094735086331	115.573594738387
YKL162C	125.904118312123	96.1449451467262	254.044432052137	327.762430437225	528.706764409044	411.619802799026
YKL161C	1107.28175479858	1035.04187861661	247.898195792811	710.603396016794	526.944408527681	243.593576602447
YKL160W	3529.81188839345	4258.86497761054	3531.01273098273	4079.42330775588	3836.6487537283	4120.64316624943
YKL159C	220.332207046216	198.224763450658	182.338342360002	451.463402806096	673.219946680849	577.867973691937
YKL157W	2592.27586453354	2985.24119807428	2981.94895848295	5884.37399217465	5046.50606628433	4942.10471654382
YKL156W	3279.12779568271	3871.91124776075	2853.90236974699	1425.72142606165	679.388192265622	943.258338595609
YKL156C-A	0	0	0	0	0	0
YKL155C	942.032599513922	905.661643789532	857.399958175963	1554.83995926419	1164.91723758126	1121.06386896236
YKL154W	2029.07976386949	2195.90306816597	1873.57768638451	716.020956850468	747.238893698116	933.479034425437
tR(UCU)K	12.3655830485121	8.30882242008745	6.1462362593259	0.902926805612191	2.64353382204522	1.7780553036675
YKL153W	432.795406697923	544.821355831448	508.088864104274	322.344869603552	311.055813060654	352.943977777999
YKL152C	19399.3515152885	20886.005614837	19227.4757645912	14349.3127947889	10683.4013528254	15141.0299383806
YKL151C	1610.89822804708	2128.24551417383	2410.34898636564	12008.0235878365	15290.1996267096	18549.5619555112
YKL150W	6477.31722959334	6985.34570603066	5423.02912614522	19772.2911892958	21639.0866893215	22953.8049426956
YKL149C	513.733768470003	411.880197110049	520.381336622926	390.967306830079	392.124183603374	428.511328183867
YKL148C	1510.84941974548	1677.19515422622	794.913222872817	1817.59165969734	3476.24697598946	3087.59303481861
YKL147C	7.8690073945077	7.12184778864638	2.0487454197753	10.8351216673463	26.4353382204522	13.3354147775062
YKL146W	1002.73637084298	852.247785374684	759.060178026749	1322.78777022186	1575.54615793895	1264.19732090759
YKL145W	6191.78467556406	6239.92563748567	5948.53232631758	10773.7226445647	8902.54073470762	8827.1555550573
YKL145W-A	0	0	0	0	0	0
YKL144C	1072.43329348005	1267.68890637906	1010.03149194922	386.452672802018	183.285011661802	296.935235712472
YKL143W	2041.445346918	1995.30435545243	2093.81781901036	401.802428497425	84.593082305447	186.695806885087
YKL142W	2708.06268762415	2307.47868352143	3019.85074874879	6835.15591848429	8840.8582788599	8310.63048934189
YKL141W	3611.87439407903	3958.56039585595	3115.11741076834	5090.70133004153	7217.72851212413	8126.60176541231
YKL140W	1754.78864897522	1624.96827044282	1794.70098772316	1759.80434413816	2407.37813394251	2843.11043056433
YKL139W	768.914436834752	775.094434331015	767.25515970585	657.330714485675	633.566939350171	790.345582480204
YKL138C-A	777.907588142761	868.865430214859	634.086707420455	670.874616569858	779.84247750334	816.127384383382
YKL138C	1309.62765922878	1373.32964857731	1304.02645968698	2544.44773821515	2223.21194434003	1741.60516994232
YKL137W	1393.93845274136	1648.70776307164	1265.10029671125	2762.95602517331	2794.2152499018	2450.16020845381
YKL136W	44.965756540044	59.3487315720532	55.3161263339331	84.875119727546	126.889623458171	92.45887579071
YKL135C	1217.44785832169	1273.62377953626	1580.60709135664	1282.15606396931	1149.05603464899	1187.74094284989
YKL134C	598.044561982585	572.121772354593	598.233662574388	854.168758109133	818.614306893337	640.988936972134
YKL133C	311.387864039805	315.735251963323	428.187792733038	1107.89119048616	1496.24014327759	1595.80463504158
YKL132C	167.497443111664	160.241575244544	291.94622231798	341.306332521408	148.037894034532	161.803032633742
YKL131W	12.3655830485121	1.18697463144106	13.3168452285395	4.51463402806096	7.93060146613566	8.00124886650375
YKL130C	1141.00607220362	1126.43892523757	1048.95765492495	558.911692673946	593.032754078811	696.108651385826
YKL129C	676.734635927662	561.439000671623	682.232224785175	1498.85849731624	2014.37277239846	1816.28349269635
YKL128C	2813.73221549325	2959.12775618257	2606.00417395418	1109.69704409738	683.79408196903	1071.27832045967
tK(CUU)K	2.2482878270022	0	0	2.70878041683657	0	0.88902765183375
YKL127W	1660.36056024112	1058.78137124543	1230.27162457507	439.725354333137	573.646839383813	446.291881220542
YKL126W	2078.54209606353	2131.80643806815	2585.51671975643	3186.42869700542	4157.39752413645	3324.96341785822
YKL125W	1031.96411259401	1118.13010281748	1106.32252667866	979.675584089227	1020.40405530945	905.030149566757
YKL124W	270.918683153765	188.728966399129	369.798548269442	455.075110028544	809.802527486519	761.00766996969
YKL123W	4.4965756540044	14.2436955772928	14.3412179384271	5.41756083367315	19.3859146949983	9.77930417017125
YKL122C	2876.68427464931	3095.6298387983	2729.95327185059	1590.05410468307	1565.85320059145	1683.81837257312
YKL121W	354.105332752846	290.808784703061	491.698900746072	651.913153652002	912.900346546283	982.375555276294
YKL120W	9981.27380797626	11810.3975828386	5782.58394731578	5821.1691157818	1138.48189936081	786.789471872869
YKL119C	942.032599513922	1095.5775848201	858.424330885851	694.350713515775	732.258868706526	755.673504058687
YKL118W	0	2.37394926288213	3.07311812966295	2.70878041683657	3.52471176272696	5.3341659110025
tA(AGC)K1	0	0	2.0487454197753	0.902926805612191	2.64353382204522	0
YKL117W	7390.12208735623	7372.29943588045	7312.99677588793	10857.6948374866	12129.4143534842	12495.2836465234
YKL116C	834.114783817816	732.363347599137	676.085988525849	476.745353363237	734.902402528571	554.75325474426
YKL115C	39.3450369725385	55.78780767773	36.8774175559554	24.3790237515292	48.4647867374957	25.7818019031787
YKL114C	2349.4607792173	2697.99333726554	2132.74398198609	1827.52385455907	1688.33693434621	1898.96306431689
YKL113C	1680.59515068414	1647.5207884402	1606.21640910384	507.444864754051	407.104208594964	415.175913406361
YKL112W	881.328828184862	944.831806627087	742.670214668546	512.862425587725	617.7057364179	701.442817296829
YKL111C	7.8690073945077	9.49579705152851	2.0487454197753	1.80585361122438	4.4058897034087	0.88902765183375
YKL110C	1628.88453066309	1379.26452173452	1258.95406045192	693.447786710163	370.975913027013	465.850489560885
YKL109W	2608.01387932255	3115.80840753279	4127.19764813734	4687.09304793288	2309.56738252684	2984.4658272059
YKL108W	465.395580189455	410.693222478608	439.455892541802	172.459019871929	308.412279238609	324.495092919319
YKL107W	40.4691808860396	45.1050359947604	82.9741895008997	1069.06533784483	1072.39355380968	912.142370781427
YKL106C-A	2.2482878270022	2.37394926288213	6.1462362593259	13.5439020841829	17.6235588136348	14.22444242934
YKL106W	1699.70559721366	2077.20560502186	1018.22647362832	489.386328641808	459.974885035868	428.511328183867
YKL105C	567.692676318055	427.310867318783	430.236538152813	748.526321852506	1063.58177440286	1166.40427920588
YKL104C	3093.64404995503	2639.83158032493	2250.54684362317	2584.17651766209	2202.94485170435	1794.05780140051
YKL103C	1745.79549766721	1451.66997425242	1359.34258602091	4285.29061943546	6266.05633618785	6390.33076138099
YKL102C	14.6138708755143	9.49579705152851	2.0487454197753	9.9321948617341	6.16824558477218	0
YKL101W	1489.49068538896	1683.13002738343	1695.33683486406	1099.76484923565	912.900346546283	403.618553932522
YKL100C	1187.09597265716	1201.21832701836	1987.28305718204	1228.88338243819	2503.42652947682	2616.40837934673
YKL100W-A	0	0	0	0	0	0
YKL099C	1842.4718742283	2212.52071300614	1484.31605662721	578.776082397415	200.027392534755	316.493844052815
YKL098W	791.397315104774	751.354941702194	895.301748441806	897.509244778518	1034.50290236036	1089.94790114818
YKL097C	7.8690073945077	10.6827716829696	20.487454197753	6.32048763928534	2.64353382204522	6.22319356283625
YKL096C-B	15.7380147890154	7.12184778864638	13.3168452285395	9.02926805612191	11.4553132288626	6.22319356283625
YKL096W-A	12336.3553067611	11705.9438152718	12114.2316671314	8039.66027717095	8803.84880535126	9824.64458041477
YKL096W	2740.66286111568	1966.81696429784	1240.51535167394	210.381945707641	420.32187770519	881.91543061908
YKL095W	257.428956191752	154.306702087338	279.653749799329	334.082918076511	244.967467509524	364.501337251837
YKL094W	3172.3341239001	3742.53101293368	3012.68013977958	9087.9582984867	8830.28414357172	7490.05796669934
YKL093W	368.719203628361	284.873911545855	451.748365060454	2093.88726221467	2656.75149115545	2407.48688116579
YKL092C	508.113048902497	661.144869712673	534.722554561353	409.025842942323	396.530073306783	407.174664539857
YKL091C	1244.42731224572	1413.68678604631	1831.57840527912	2877.62772948605	5930.32754078811	4812.30667937609
YKL090W	636.265455041622	741.859144650665	691.451579174164	856.877538525969	1048.60174941127	1018.82568900148
YKL089W	547.458085875036	574.495721617475	489.650155326297	500.221450309154	476.717265908821	335.163424741324
YKL088W	1163.48895047364	976.880121675996	1052.03077305462	1090.73558117953	1021.28523325014	1103.28331592568
YKL087C	1524.33914670749	1564.43256423932	1785.48163333417	3487.10332327428	4289.57421523871	2747.98447181812
YKL086W	10.1172952215099	9.49579705152851	47.1211446548319	33.4082918076511	210.601527822936	264.041212594624
YKL085W	6140.07405554301	5223.87535297212	4829.91732712027	16850.4200463347	16185.4764144422	20810.3592741244
YKL084W	267.546251413262	233.83400239389	272.483140830115	225.731701403048	234.393332221343	175.138447411249
YKL083W	11.241439135011	21.3655433659392	18.4387087779777	6.32048763928534	5.28706764409044	7.11222121467
YKL082C	1389.44187708736	1343.65528279128	1458.70673888001	736.788273379548	219.413307229753	415.175913406361
YKL081W	9519.25065952731	7666.66914447783	8294.3458319603	2479.43700821108	1238.05500665784	2291.91328642741
snR38	32.6001734915319	15.4306702087338	27.6580631669666	7.22341444489753	1.76235588136348	6.22319356283625
YKL080W	5269.98666649316	5747.33116543763	5625.85492270297	3106.06821130594	2810.07645283407	3505.43603118048
YKL079W	1206.20641918668	1411.31283678343	1277.3927692299	1749.87214927643	1711.24756080394	1536.23978236872
YKL078W	340.615605790833	295.556683228825	230.483859724721	68.6224372265265	31.7224058645426	27.5598572068462
YKL077W	3628.73655278155	3809.00159229437	4015.54102275959	4056.85013761558	2271.67673107753	2898.23014497802
YKL076C	56.207195675055	58.1617569406121	70.6817169822479	47.8551206974461	71.3754131952209	62.2319356283625
YKL075C	809.383617720792	822.573419588657	955.739738325178	753.94388268618	593.032754078811	779.677250658199
YKL074C	1092.66788392307	1366.20780078866	1042.81141866563	1785.0862946953	1171.08548316603	817.90543968705
YKL073W	1671.60199937614	2085.51442744195	1721.97052532114	2871.30724184677	1781.74179605848	1015.26957839414
YKL072W	379.960642763372	372.710034272494	365.701057429891	349.432673771918	304.887567475882	255.150936076286
tW(CCA)K	2.2482878270022	0	0	1.80585361122438	0	0.88902765183375
YKL071W	692.472650716677	786.964180645425	326.77489445416	1128.65850701524	418.559521823827	399.173415673354
YKL070W	299.022280991293	271.817190600004	277.605004379553	334.985844882123	248.492179272251	294.268152756971
YKL069W	1360.21413533633	1162.0481641808	877.887412373716	966.131682005045	956.078065639688	1009.93541248314
tV(AAC)K1	0	0	0	0	0	0
