gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YJL045W	380.476994067214	4.02211243949295	0.277446809377098	14.4968776124082	1.26787402371436e-47	4.28478026314269e-45
YBL002W	4157.70235284091	-2.74545659546571	0.18999749171894	-14.4499623159605	2.50823053174861e-47	8.07291912575661e-45
YKL026C	2276.69755049788	3.01761298328997	0.209716541825622	14.3890079295657	6.06597881691078e-47	1.86363412834091e-44
YEL040W	4820.63449470976	-3.99742856292435	0.282964220306904	-14.126975341931	2.59033210909721e-45	7.61219770669045e-43
YKL065W-A	545.493440300439	4.277697275321	0.307314380672204	13.9196130879531	4.81503559657167e-44	1.3560343998845e-41
YIR038C	7690.95685748766	3.37610936418818	0.24376791290319	13.8496872864845	1.27767101437279e-43	3.45431135445828e-41
YDL223C	2014.08513074949	4.08580996462336	0.296126749265169	13.7975038552316	2.63830850444623e-43	6.85858737752004e-41
YGR043C	14416.6341929089	6.0268306455418	0.439399701753155	13.7160553853255	8.13736395298614e-43	2.03705344289753e-40
YNL200C	6957.56605548674	2.84224205564787	0.211730479948883	13.4238681947637	4.38228401303737e-41	1.05785205871856e-38
YMR107W	3028.49008985809	6.0457075706421	0.452017937092312	13.374928458663	8.47351876572955e-41	1.97491425301952e-38
YKL107W	537.02494480294	4.17282215802648	0.312398450987425	13.3573714749131	1.07286139206628e-40	2.41715671632533e-38
YOL083W	1187.43990607388	2.9439297954911	0.221463223121225	13.2930865630888	2.53885169327582e-40	5.53551567575847e-38
YLR178C	9971.0783854591	4.56652940338234	0.347402471242577	13.1447810001148	1.82332656803015e-39	3.85120758541118e-37
YGR201C	4738.68106599094	3.63923588744885	0.277774470128518	13.1014052002874	3.23217493809536e-39	6.62008194138986e-37
YJL161W	2013.06583728469	3.13119471399796	0.241233975838603	12.9799075901849	1.59072386155647e-38	3.1622654647824e-36
YAL008W	2284.48357245716	2.54748896296016	0.198469293114082	12.8356831577762	1.03486068620947e-37	1.99846382231138e-35
YIL087C	2203.09959699158	2.41480346009216	0.188908261699446	12.7829425688863	2.04195189841565e-37	3.83376468927538e-35
YJL066C	1394.26429692555	2.83135388501265	0.22185657665263	12.7620912921857	2.66937011525239e-37	4.87628989432186e-35
YOR289W	3882.04048478387	2.4986812102464	0.196174932414325	12.7370055872844	3.68259631169798e-37	6.55017591335965e-35
YJR096W	8684.14493009016	3.12711676046997	0.245671589491421	12.728849790664	4.08817251013867e-37	7.08511743487878e-35
YBL064C	8451.95491670888	3.13371455895242	0.246260070131937	12.7252240173305	4.2824482879165e-37	7.2362669945069e-35
YDR032C	15069.2638357299	2.05319351068511	0.161851838811656	12.6856359851084	7.10349010056692e-37	1.17103633145687e-34
YOL101C	1953.40512234896	5.31595922131504	0.420640784666593	12.6377646084142	1.30717615648838e-36	2.10361991469165e-34
YGR236C	881.933302459335	6.11914085299874	0.485165316059112	12.6124861989376	1.80216758791761e-36	2.83275598296165e-34
YBR115C	1850.51692378682	-1.9525406064593	0.155667798653954	-12.5429961966621	4.34260560011343e-36	6.67083437526515e-34
YJL200C	1678.54601679993	-2.99455919478411	0.240386664186034	-12.4572600769011	1.27682389662343e-35	1.91778949272839e-33
YBR116C	221.133614061654	6.29787986776168	0.506968683098166	12.4226211159126	1.96999676718504e-35	2.89461046726167e-33
YBL049W	1212.9373258393	3.19165106257851	0.258258910185979	12.3583386156169	4.39138869654478e-35	6.31519068083961e-33
YNL195C	1195.61060726314	4.44747506054516	0.36162531261265	12.2985723217584	9.21891778928069e-35	1.29813886120309e-32
YMR173W-A	1346.27050421088	3.48169786932432	0.287357257682569	12.1162691257668	8.66129645614239e-34	1.19472862749115e-31
YMR169C	11663.4861742859	6.24668390131331	0.520213956309484	12.0079129472587	3.22891195886378e-33	4.36484318599206e-31
YDL124W	13998.2185837884	2.00283983934691	0.16879530225493	11.8654951446577	1.78841298385077e-32	2.37017320742105e-30
YDL110C	5206.39825284704	2.33077704729949	0.197878683185782	11.7788182626584	5.01918073320282e-32	6.52396972609959e-30
